cashflow_id,portfolio_id,cashflow_type,cashflow_date,amount,currency,created_at,updated_at
3603,3,DIVIDEND,2029-06-13,250000.00,USD,2029-06-13T09:00:00Z,2029-06-13T09:00:00Z
3604,3,FEE,2028-12-29,50000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
3605,3,CONTRIBUTION,2029-06-28,750000.00,USD,2029-06-28T11:15:00Z,2029-06-28T11:15:00Z
3606,4,CONTRIBUTION,2029-02-07,2000000.00,USD,2029-02-07T09:30:00Z,2029-02-07T09:30:00Z
3607,4,DISTRIBUTION,2029-04-13,1000000.00,USD,2029-04-13T14:00:00Z,2029-04-13T14:00:00Z
3608,4,DIVIDEND,2029-07-18,500000.00,USD,2029-07-18T10:30:00Z,2029-07-18T10:30:00Z
3609,4,FEE,2028-12-29,75000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
3610,4,CONTRIBUTION,2029-09-13,1500000.00,USD,2029-09-13T13:45:00Z,2029-09-13T13:45:00Z
3611,5,CONTRIBUTION,2029-02-27,500000.00,USD,2029-02-27T08:00:00Z,2029-02-27T08:00:00Z
3612,5,DISTRIBUTION,2029-05-08,250000.00,USD,2029-05-08T15:30:00Z,2029-05-08T15:30:00Z
3613,5,DIVIDEND,2029-08-13,100000.00,USD,2029-08-13T11:00:00Z,2029-08-13T11:00:00Z
3614,5,FEE,2028-12-29,30000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
3615,5,CONTRIBUTION,2029-10-18,300000.00,USD,2029-10-18T12:30:00Z,2029-10-18T12:30:00Z
3616,6,CONTRIBUTION,2030-01-08,1500000.00,USD,2030-01-08T09:00:00Z,2030-01-08T09:00:00Z
3617,6,DISTRIBUTION,2030-03-13,750000.00,USD,2030-03-13T14:15:00Z,2030-03-13T14:15:00Z
3618,6,DIVIDEND,2030-06-18,375000.00,USD,2030-06-18T10:45:00Z,2030-06-18T10:45:00Z
3619,6,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
3620,6,CONTRIBUTION,2030-09-08,1000000.00,USD,2030-09-08T11:30:00Z,2030-09-08T11:30:00Z
3621,3,DIVIDEND,2030-01-13,150000.00,USD,2030-01-13T09:30:00Z,2030-01-13T09:30:00Z
3622,3,FEE,2029-12-30,50000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
3623,3,CONTRIBUTION,2030-03-30,800000.00,USD,2030-03-30T10:00:00Z,2030-03-30T10:00:00Z
3624,3,DISTRIBUTION,2030-07-13,600000.00,USD,2030-07-13T13:00:00Z,2030-07-13T13:00:00Z
3625,4,DIVIDEND,2030-02-18,300000.00,USD,2030-02-18T11:15:00Z,2030-02-18T11:15:00Z
3626,4,FEE,2029-12-30,75000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
3627,4,CONTRIBUTION,2030-05-08,1200000.00,USD,2030-05-08T14:30:00Z,2030-05-08T14:30:00Z
3628,4,DISTRIBUTION,2030-08-18,900000.00,USD,2030-08-18T10:00:00Z,2030-08-18T10:00:00Z
3629,5,DIVIDEND,2030-03-08,50000.00,USD,2030-03-08T09:45:00Z,2030-03-08T09:45:00Z
3630,5,FEE,2029-12-30,30000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
3631,5,CONTRIBUTION,2030-06-03,400000.00,USD,2030-06-03T12:00:00Z,2030-06-03T12:00:00Z
3632,5,DISTRIBUTION,2030-09-18,200000.00,USD,2030-09-18T15:30:00Z,2030-09-18T15:30:00Z
3633,6,DIVIDEND,2030-02-13,200000.00,USD,2030-02-13T10:30:00Z,2030-02-13T10:30:00Z
3634,6,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
3635,6,CONTRIBUTION,2030-06-29,700000.00,USD,2030-06-29T11:45:00Z,2030-06-29T11:45:00Z
3636,3,DIVIDEND,2031-01-18,180000.00,USD,2031-01-18T10:00:00Z,2031-01-18T10:00:00Z
3637,3,FEE,2030-12-30,50000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3638,3,CONTRIBUTION,2031-03-13,900000.00,USD,2031-03-13T13:30:00Z,2031-03-13T13:30:00Z
3639,4,DIVIDEND,2031-02-08,350000.00,USD,2031-02-08T11:00:00Z,2031-02-08T11:00:00Z
3640,4,FEE,2030-12-30,75000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3641,5,CONTRIBUTION,2031-04-18,500000.00,USD,2031-04-18T14:15:00Z,2031-04-18T14:15:00Z
3642,5,DIVIDEND,2031-03-13,75000.00,USD,2031-03-13T09:30:00Z,2031-03-13T09:30:00Z
3643,5,FEE,2030-12-30,30000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3644,6,DIVIDEND,2031-01-28,250000.00,USD,2031-01-28T10:45:00Z,2031-01-28T10:45:00Z
3645,6,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3646,3,DISTRIBUTION,2031-05-18,700000.00,USD,2031-05-18T14:00:00Z,2031-05-18T14:00:00Z
3647,4,DISTRIBUTION,2031-06-13,1100000.00,USD,2031-06-13T13:45:00Z,2031-06-13T13:45:00Z
3648,5,DISTRIBUTION,2031-07-08,300000.00,USD,2031-07-08T15:00:00Z,2031-07-08T15:00:00Z
3649,6,DISTRIBUTION,2031-08-03,800000.00,USD,2031-08-03T12:30:00Z,2031-08-03T12:30:00Z
3650,3,DIVIDEND,2032-01-13,200000.00,USD,2032-01-13T10:00:00Z,2032-01-13T10:00:00Z
3651,7,CONTRIBUTION,2030-01-12,1000000.00,USD,2030-01-12T10:00:00Z,2030-01-12T10:00:00Z
3652,7,DISTRIBUTION,2030-03-18,500000.00,USD,2030-03-18T14:30:00Z,2030-03-18T14:30:00Z
3653,7,DIVIDEND,2030-06-13,250000.00,USD,2030-06-13T09:00:00Z,2030-06-13T09:00:00Z
3654,7,FEE,2029-12-29,50000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
3655,7,CONTRIBUTION,2030-06-28,750000.00,USD,2030-06-28T11:15:00Z,2030-06-28T11:15:00Z
3656,8,CONTRIBUTION,2030-02-07,2000000.00,USD,2030-02-07T09:30:00Z,2030-02-07T09:30:00Z
3657,8,DISTRIBUTION,2030-04-13,1000000.00,USD,2030-04-13T14:00:00Z,2030-04-13T14:00:00Z
3658,8,DIVIDEND,2030-07-18,500000.00,USD,2030-07-18T10:30:00Z,2030-07-18T10:30:00Z
3659,8,FEE,2029-12-29,75000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
3660,8,CONTRIBUTION,2030-09-13,1500000.00,USD,2030-09-13T13:45:00Z,2030-09-13T13:45:00Z
3661,9,CONTRIBUTION,2030-02-27,500000.00,USD,2030-02-27T08:00:00Z,2030-02-27T08:00:00Z
3662,9,DISTRIBUTION,2030-05-08,250000.00,USD,2030-05-08T15:30:00Z,2030-05-08T15:30:00Z
3663,9,DIVIDEND,2030-08-13,100000.00,USD,2030-08-13T11:00:00Z,2030-08-13T11:00:00Z
3664,9,FEE,2029-12-29,30000.00,USD,2029-12-29T00:00:00Z,2029-12-29T00:00:00Z
3665,9,CONTRIBUTION,2030-10-18,300000.00,USD,2030-10-18T12:30:00Z,2030-10-18T12:30:00Z
3666,10,CONTRIBUTION,2031-01-08,1500000.00,USD,2031-01-08T09:00:00Z,2031-01-08T09:00:00Z
3667,10,DISTRIBUTION,2031-03-13,750000.00,USD,2031-03-13T14:15:00Z,2031-03-13T14:15:00Z
3668,10,DIVIDEND,2031-06-18,375000.00,USD,2031-06-18T10:45:00Z,2031-06-18T10:45:00Z
3669,10,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3670,10,CONTRIBUTION,2031-09-08,1000000.00,USD,2031-09-08T11:30:00Z,2031-09-08T11:30:00Z
3671,7,DIVIDEND,2031-01-13,150000.00,USD,2031-01-13T09:30:00Z,2031-01-13T09:30:00Z
3672,7,FEE,2030-12-30,50000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3673,7,CONTRIBUTION,2031-03-30,800000.00,USD,2031-03-30T10:00:00Z,2031-03-30T10:00:00Z
3674,7,DISTRIBUTION,2031-07-13,600000.00,USD,2031-07-13T13:00:00Z,2031-07-13T13:00:00Z
3675,8,DIVIDEND,2031-02-18,300000.00,USD,2031-02-18T11:15:00Z,2031-02-18T11:15:00Z
3676,8,FEE,2030-12-30,75000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3677,8,CONTRIBUTION,2031-05-08,1200000.00,USD,2031-05-08T14:30:00Z,2031-05-08T14:30:00Z
3678,8,DISTRIBUTION,2031-08-18,900000.00,USD,2031-08-18T10:00:00Z,2031-08-18T10:00:00Z
3679,9,DIVIDEND,2031-03-08,50000.00,USD,2031-03-08T09:45:00Z,2031-03-08T09:45:00Z
3680,9,FEE,2030-12-30,30000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3681,9,CONTRIBUTION,2031-06-03,400000.00,USD,2031-06-03T12:00:00Z,2031-06-03T12:00:00Z
3682,9,DISTRIBUTION,2031-09-18,200000.00,USD,2031-09-18T15:30:00Z,2031-09-18T15:30:00Z
3683,10,DIVIDEND,2031-02-13,200000.00,USD,2031-02-13T10:30:00Z,2031-02-13T10:30:00Z
3684,10,FEE,2030-12-30,60000.00,USD,2030-12-30T00:00:00Z,2030-12-30T00:00:00Z
3685,10,CONTRIBUTION,2031-06-29,700000.00,USD,2031-06-29T11:45:00Z,2031-06-29T11:45:00Z
3686,7,DIVIDEND,2032-01-18,180000.00,USD,2032-01-18T10:00:00Z,2032-01-18T10:00:00Z
3687,7,FEE,2031-12-30,50000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3688,7,CONTRIBUTION,2032-03-12,900000.00,USD,2032-03-12T13:30:00Z,2032-03-12T13:30:00Z
3689,8,DIVIDEND,2032-02-08,350000.00,USD,2032-02-08T11:00:00Z,2032-02-08T11:00:00Z
3690,8,FEE,2031-12-30,75000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3691,9,CONTRIBUTION,2032-04-17,500000.00,USD,2032-04-17T14:15:00Z,2032-04-17T14:15:00Z
3692,9,DIVIDEND,2032-03-12,75000.00,USD,2032-03-12T09:30:00Z,2032-03-12T09:30:00Z
3693,9,FEE,2031-12-30,30000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3694,10,DIVIDEND,2032-01-28,250000.00,USD,2032-01-28T10:45:00Z,2032-01-28T10:45:00Z
3695,10,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3696,7,DISTRIBUTION,2032-05-17,700000.00,USD,2032-05-17T14:00:00Z,2032-05-17T14:00:00Z
3697,8,DISTRIBUTION,2032-06-12,1100000.00,USD,2032-06-12T13:45:00Z,2032-06-12T13:45:00Z
3698,9,DISTRIBUTION,2032-07-07,300000.00,USD,2032-07-07T15:00:00Z,2032-07-07T15:00:00Z
3699,10,DISTRIBUTION,2032-08-02,800000.00,USD,2032-08-02T12:30:00Z,2032-08-02T12:30:00Z
3700,7,DIVIDEND,2033-01-12,200000.00,USD,2033-01-12T10:00:00Z,2033-01-12T10:00:00Z
3701,11,CONTRIBUTION,2031-01-12,1000000.00,USD,2031-01-12T10:00:00Z,2031-01-12T10:00:00Z
3702,11,DISTRIBUTION,2031-03-18,500000.00,USD,2031-03-18T14:30:00Z,2031-03-18T14:30:00Z
3703,11,DIVIDEND,2031-06-13,250000.00,USD,2031-06-13T09:00:00Z,2031-06-13T09:00:00Z
3704,11,FEE,2030-12-29,50000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
3705,11,CONTRIBUTION,2031-06-28,750000.00,USD,2031-06-28T11:15:00Z,2031-06-28T11:15:00Z
3706,12,CONTRIBUTION,2031-02-07,2000000.00,USD,2031-02-07T09:30:00Z,2031-02-07T09:30:00Z
3707,12,DISTRIBUTION,2031-04-13,1000000.00,USD,2031-04-13T14:00:00Z,2031-04-13T14:00:00Z
3708,12,DIVIDEND,2031-07-18,500000.00,USD,2031-07-18T10:30:00Z,2031-07-18T10:30:00Z
3709,12,FEE,2030-12-29,75000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
3710,12,CONTRIBUTION,2031-09-13,1500000.00,USD,2031-09-13T13:45:00Z,2031-09-13T13:45:00Z
3711,13,CONTRIBUTION,2031-02-27,500000.00,USD,2031-02-27T08:00:00Z,2031-02-27T08:00:00Z
3712,13,DISTRIBUTION,2031-05-08,250000.00,USD,2031-05-08T15:30:00Z,2031-05-08T15:30:00Z
3713,13,DIVIDEND,2031-08-13,100000.00,USD,2031-08-13T11:00:00Z,2031-08-13T11:00:00Z
3714,13,FEE,2030-12-29,30000.00,USD,2030-12-29T00:00:00Z,2030-12-29T00:00:00Z
3715,13,CONTRIBUTION,2031-10-18,300000.00,USD,2031-10-18T12:30:00Z,2031-10-18T12:30:00Z
3716,14,CONTRIBUTION,2032-01-08,1500000.00,USD,2032-01-08T09:00:00Z,2032-01-08T09:00:00Z
3717,14,DISTRIBUTION,2032-03-12,750000.00,USD,2032-03-12T14:15:00Z,2032-03-12T14:15:00Z
3718,14,DIVIDEND,2032-06-17,375000.00,USD,2032-06-17T10:45:00Z,2032-06-17T10:45:00Z
3719,14,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3720,14,CONTRIBUTION,2032-09-07,1000000.00,USD,2032-09-07T11:30:00Z,2032-09-07T11:30:00Z
3721,11,DIVIDEND,2032-01-13,150000.00,USD,2032-01-13T09:30:00Z,2032-01-13T09:30:00Z
3722,11,FEE,2031-12-30,50000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3723,11,CONTRIBUTION,2032-03-29,800000.00,USD,2032-03-29T10:00:00Z,2032-03-29T10:00:00Z
3724,11,DISTRIBUTION,2032-07-12,600000.00,USD,2032-07-12T13:00:00Z,2032-07-12T13:00:00Z
3725,12,DIVIDEND,2032-02-18,300000.00,USD,2032-02-18T11:15:00Z,2032-02-18T11:15:00Z
3726,12,FEE,2031-12-30,75000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3727,12,CONTRIBUTION,2032-05-07,1200000.00,USD,2032-05-07T14:30:00Z,2032-05-07T14:30:00Z
3728,12,DISTRIBUTION,2032-08-17,900000.00,USD,2032-08-17T10:00:00Z,2032-08-17T10:00:00Z
3729,13,DIVIDEND,2032-03-07,50000.00,USD,2032-03-07T09:45:00Z,2032-03-07T09:45:00Z
3730,13,FEE,2031-12-30,30000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3731,13,CONTRIBUTION,2032-06-02,400000.00,USD,2032-06-02T12:00:00Z,2032-06-02T12:00:00Z
3732,13,DISTRIBUTION,2032-09-17,200000.00,USD,2032-09-17T15:30:00Z,2032-09-17T15:30:00Z
3733,14,DIVIDEND,2032-02-13,200000.00,USD,2032-02-13T10:30:00Z,2032-02-13T10:30:00Z
3734,14,FEE,2031-12-30,60000.00,USD,2031-12-30T00:00:00Z,2031-12-30T00:00:00Z
3735,14,CONTRIBUTION,2032-06-28,700000.00,USD,2032-06-28T11:45:00Z,2032-06-28T11:45:00Z
3736,11,DIVIDEND,2033-01-17,180000.00,USD,2033-01-17T10:00:00Z,2033-01-17T10:00:00Z
3737,11,FEE,2032-12-29,50000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3738,11,CONTRIBUTION,2033-03-12,900000.00,USD,2033-03-12T13:30:00Z,2033-03-12T13:30:00Z
3739,12,DIVIDEND,2033-02-07,350000.00,USD,2033-02-07T11:00:00Z,2033-02-07T11:00:00Z
3740,12,FEE,2032-12-29,75000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3741,13,CONTRIBUTION,2033-04-17,500000.00,USD,2033-04-17T14:15:00Z,2033-04-17T14:15:00Z
3742,13,DIVIDEND,2033-03-12,75000.00,USD,2033-03-12T09:30:00Z,2033-03-12T09:30:00Z
3743,13,FEE,2032-12-29,30000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3744,14,DIVIDEND,2033-01-27,250000.00,USD,2033-01-27T10:45:00Z,2033-01-27T10:45:00Z
3745,14,FEE,2032-12-29,60000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3746,11,DISTRIBUTION,2033-05-17,700000.00,USD,2033-05-17T14:00:00Z,2033-05-17T14:00:00Z
3747,12,DISTRIBUTION,2033-06-12,1100000.00,USD,2033-06-12T13:45:00Z,2033-06-12T13:45:00Z
3748,13,DISTRIBUTION,2033-07-07,300000.00,USD,2033-07-07T15:00:00Z,2033-07-07T15:00:00Z
3749,14,DISTRIBUTION,2033-08-02,800000.00,USD,2033-08-02T12:30:00Z,2033-08-02T12:30:00Z
3750,11,DIVIDEND,2034-01-12,200000.00,USD,2034-01-12T10:00:00Z,2034-01-12T10:00:00Z
3751,15,CONTRIBUTION,2032-01-12,1000000.00,USD,2032-01-12T10:00:00Z,2032-01-12T10:00:00Z
3752,15,DISTRIBUTION,2032-03-17,500000.00,USD,2032-03-17T14:30:00Z,2032-03-17T14:30:00Z
3753,15,DIVIDEND,2032-06-12,250000.00,USD,2032-06-12T09:00:00Z,2032-06-12T09:00:00Z
3754,15,FEE,2031-12-29,50000.00,USD,2031-12-29T00:00:00Z,2031-12-29T00:00:00Z
3755,15,CONTRIBUTION,2032-06-27,750000.00,USD,2032-06-27T11:15:00Z,2032-06-27T11:15:00Z
3756,16,CONTRIBUTION,2032-02-07,2000000.00,USD,2032-02-07T09:30:00Z,2032-02-07T09:30:00Z
3757,16,DISTRIBUTION,2032-04-12,1000000.00,USD,2032-04-12T14:00:00Z,2032-04-12T14:00:00Z
3758,16,DIVIDEND,2032-07-17,500000.00,USD,2032-07-17T10:30:00Z,2032-07-17T10:30:00Z
3759,16,FEE,2031-12-29,75000.00,USD,2031-12-29T00:00:00Z,2031-12-29T00:00:00Z
3760,16,CONTRIBUTION,2032-09-12,1500000.00,USD,2032-09-12T13:45:00Z,2032-09-12T13:45:00Z
3761,17,CONTRIBUTION,2032-02-27,500000.00,USD,2032-02-27T08:00:00Z,2032-02-27T08:00:00Z
3762,17,DISTRIBUTION,2032-05-07,250000.00,USD,2032-05-07T15:30:00Z,2032-05-07T15:30:00Z
3763,17,DIVIDEND,2032-08-12,100000.00,USD,2032-08-12T11:00:00Z,2032-08-12T11:00:00Z
3764,17,FEE,2031-12-29,30000.00,USD,2031-12-29T00:00:00Z,2031-12-29T00:00:00Z
3765,17,CONTRIBUTION,2032-10-17,300000.00,USD,2032-10-17T12:30:00Z,2032-10-17T12:30:00Z
3766,18,CONTRIBUTION,2033-01-07,1500000.00,USD,2033-01-07T09:00:00Z,2033-01-07T09:00:00Z
3767,18,DISTRIBUTION,2033-03-12,750000.00,USD,2033-03-12T14:15:00Z,2033-03-12T14:15:00Z
3768,18,DIVIDEND,2033-06-17,375000.00,USD,2033-06-17T10:45:00Z,2033-06-17T10:45:00Z
3769,18,FEE,2032-12-29,60000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3770,18,CONTRIBUTION,2033-09-07,1000000.00,USD,2033-09-07T11:30:00Z,2033-09-07T11:30:00Z
3771,15,DIVIDEND,2033-01-12,150000.00,USD,2033-01-12T09:30:00Z,2033-01-12T09:30:00Z
3772,15,FEE,2032-12-29,50000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3773,15,CONTRIBUTION,2033-03-29,800000.00,USD,2033-03-29T10:00:00Z,2033-03-29T10:00:00Z
3774,15,DISTRIBUTION,2033-07-12,600000.00,USD,2033-07-12T13:00:00Z,2033-07-12T13:00:00Z
3775,16,DIVIDEND,2033-02-17,300000.00,USD,2033-02-17T11:15:00Z,2033-02-17T11:15:00Z
3776,16,FEE,2032-12-29,75000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3777,16,CONTRIBUTION,2033-05-07,1200000.00,USD,2033-05-07T14:30:00Z,2033-05-07T14:30:00Z
3778,16,DISTRIBUTION,2033-08-17,900000.00,USD,2033-08-17T10:00:00Z,2033-08-17T10:00:00Z
3779,17,DIVIDEND,2033-03-07,50000.00,USD,2033-03-07T09:45:00Z,2033-03-07T09:45:00Z
3780,17,FEE,2032-12-29,30000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3781,17,CONTRIBUTION,2033-06-02,400000.00,USD,2033-06-02T12:00:00Z,2033-06-02T12:00:00Z
3782,17,DISTRIBUTION,2033-09-17,200000.00,USD,2033-09-17T15:30:00Z,2033-09-17T15:30:00Z
3783,18,DIVIDEND,2033-02-12,200000.00,USD,2033-02-12T10:30:00Z,2033-02-12T10:30:00Z
3784,18,FEE,2032-12-29,60000.00,USD,2032-12-29T00:00:00Z,2032-12-29T00:00:00Z
3785,18,CONTRIBUTION,2033-06-28,700000.00,USD,2033-06-28T11:45:00Z,2033-06-28T11:45:00Z
3786,15,DIVIDEND,2034-01-17,180000.00,USD,2034-01-17T10:00:00Z,2034-01-17T10:00:00Z
3787,15,FEE,2033-12-29,50000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3788,15,CONTRIBUTION,2034-03-12,900000.00,USD,2034-03-12T13:30:00Z,2034-03-12T13:30:00Z
3789,16,DIVIDEND,2034-02-07,350000.00,USD,2034-02-07T11:00:00Z,2034-02-07T11:00:00Z
3790,16,FEE,2033-12-29,75000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3791,17,CONTRIBUTION,2034-04-17,500000.00,USD,2034-04-17T14:15:00Z,2034-04-17T14:15:00Z
3792,17,DIVIDEND,2034-03-12,75000.00,USD,2034-03-12T09:30:00Z,2034-03-12T09:30:00Z
3793,17,FEE,2033-12-29,30000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3794,18,DIVIDEND,2034-01-27,250000.00,USD,2034-01-27T10:45:00Z,2034-01-27T10:45:00Z
3795,18,FEE,2033-12-29,60000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3796,15,DISTRIBUTION,2034-05-17,700000.00,USD,2034-05-17T14:00:00Z,2034-05-17T14:00:00Z
3797,16,DISTRIBUTION,2034-06-12,1100000.00,USD,2034-06-12T13:45:00Z,2034-06-12T13:45:00Z
3798,17,DISTRIBUTION,2034-07-07,300000.00,USD,2034-07-07T15:00:00Z,2034-07-07T15:00:00Z
3799,18,DISTRIBUTION,2034-08-02,800000.00,USD,2034-08-02T12:30:00Z,2034-08-02T12:30:00Z
3800,15,DIVIDEND,2035-01-12,200000.00,USD,2035-01-12T10:00:00Z,2035-01-12T10:00:00Z
3801,19,CONTRIBUTION,2033-01-11,1000000.00,USD,2033-01-11T10:00:00Z,2033-01-11T10:00:00Z
3802,19,DISTRIBUTION,2033-03-17,500000.00,USD,2033-03-17T14:30:00Z,2033-03-17T14:30:00Z
3803,19,DIVIDEND,2033-06-12,250000.00,USD,2033-06-12T09:00:00Z,2033-06-12T09:00:00Z
3804,19,FEE,2032-12-28,50000.00,USD,2032-12-28T00:00:00Z,2032-12-28T00:00:00Z
3805,19,CONTRIBUTION,2033-06-27,750000.00,USD,2033-06-27T11:15:00Z,2033-06-27T11:15:00Z
3806,20,CONTRIBUTION,2033-02-06,2000000.00,USD,2033-02-06T09:30:00Z,2033-02-06T09:30:00Z
3807,20,DISTRIBUTION,2033-04-12,1000000.00,USD,2033-04-12T14:00:00Z,2033-04-12T14:00:00Z
3808,20,DIVIDEND,2033-07-17,500000.00,USD,2033-07-17T10:30:00Z,2033-07-17T10:30:00Z
3809,20,FEE,2032-12-28,75000.00,USD,2032-12-28T00:00:00Z,2032-12-28T00:00:00Z
3810,20,CONTRIBUTION,2033-09-12,1500000.00,USD,2033-09-12T13:45:00Z,2033-09-12T13:45:00Z
3811,1,CONTRIBUTION,2033-02-26,500000.00,USD,2033-02-26T08:00:00Z,2033-02-26T08:00:00Z
3812,1,DISTRIBUTION,2033-05-07,250000.00,USD,2033-05-07T15:30:00Z,2033-05-07T15:30:00Z
3813,1,DIVIDEND,2033-08-12,100000.00,USD,2033-08-12T11:00:00Z,2033-08-12T11:00:00Z
3814,1,FEE,2032-12-28,30000.00,USD,2032-12-28T00:00:00Z,2032-12-28T00:00:00Z
3815,1,CONTRIBUTION,2033-10-17,300000.00,USD,2033-10-17T12:30:00Z,2033-10-17T12:30:00Z
3816,2,CONTRIBUTION,2034-01-07,1500000.00,USD,2034-01-07T09:00:00Z,2034-01-07T09:00:00Z
3817,2,DISTRIBUTION,2034-03-12,750000.00,USD,2034-03-12T14:15:00Z,2034-03-12T14:15:00Z
3818,2,DIVIDEND,2034-06-17,375000.00,USD,2034-06-17T10:45:00Z,2034-06-17T10:45:00Z
3819,2,FEE,2033-12-29,60000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3820,2,CONTRIBUTION,2034-09-07,1000000.00,USD,2034-09-07T11:30:00Z,2034-09-07T11:30:00Z
3821,19,DIVIDEND,2034-01-12,150000.00,USD,2034-01-12T09:30:00Z,2034-01-12T09:30:00Z
3822,19,FEE,2033-12-29,50000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3823,19,CONTRIBUTION,2034-03-29,800000.00,USD,2034-03-29T10:00:00Z,2034-03-29T10:00:00Z
3824,19,DISTRIBUTION,2034-07-12,600000.00,USD,2034-07-12T13:00:00Z,2034-07-12T13:00:00Z
3825,20,DIVIDEND,2034-02-17,300000.00,USD,2034-02-17T11:15:00Z,2034-02-17T11:15:00Z
3826,20,FEE,2033-12-29,75000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3827,20,CONTRIBUTION,2034-05-07,1200000.00,USD,2034-05-07T14:30:00Z,2034-05-07T14:30:00Z
3828,20,DISTRIBUTION,2034-08-17,900000.00,USD,2034-08-17T10:00:00Z,2034-08-17T10:00:00Z
3829,1,DIVIDEND,2034-03-07,50000.00,USD,2034-03-07T09:45:00Z,2034-03-07T09:45:00Z
3830,1,FEE,2033-12-29,30000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3831,1,CONTRIBUTION,2034-06-02,400000.00,USD,2034-06-02T12:00:00Z,2034-06-02T12:00:00Z
3832,1,DISTRIBUTION,2034-09-17,200000.00,USD,2034-09-17T15:30:00Z,2034-09-17T15:30:00Z
3833,2,DIVIDEND,2034-02-12,200000.00,USD,2034-02-12T10:30:00Z,2034-02-12T10:30:00Z
3834,2,FEE,2033-12-29,60000.00,USD,2033-12-29T00:00:00Z,2033-12-29T00:00:00Z
3835,2,CONTRIBUTION,2034-06-28,700000.00,USD,2034-06-28T11:45:00Z,2034-06-28T11:45:00Z
3836,19,DIVIDEND,2035-01-17,180000.00,USD,2035-01-17T10:00:00Z,2035-01-17T10:00:00Z
3837,19,FEE,2034-12-29,50000.00,USD,2034-12-29T00:00:00Z,2034-12-29T00:00:00Z
3838,19,CONTRIBUTION,2035-03-12,900000.00,USD,2035-03-12T13:30:00Z,2035-03-12T13:30:00Z
3839,20,DIVIDEND,2035-02-07,350000.00,USD,2035-02-07T11:00:00Z,2035-02-07T11:00:00Z
3840,20,FEE,2034-12-29,75000.00,USD,2034-12-29T00:00:00Z,2034-12-29T00:00:00Z
3841,1,CONTRIBUTION,2035-04-17,500000.00,USD,2035-04-17T14:15:00Z,2035-04-17T14:15:00Z
